Id,Start,Name,Impact,Currency
02f6f434-7c02-459c-8841-a8ca263f3215,11/13/2020 07:45:00,Consumer Price Index (EU norm) (YoY),LOW,EUR
2ddae972-f865-4f6c-916b-df182b7dd22c,11/13/2020 08:00:00,HICP (YoY),LOW,EUR
bcbe3841-4da3-4686-b346-db80da538cbd,11/13/2020 08:00:00,HICP (MoM),LOW,EUR
a78cb841-3e94-4836-a93c-63323da63833,11/13/2020 08:00:00,Consumer Price Index (MoM),LOW,EUR
7c4a934c-2e98-4e9a-bb41-947b7ae06511,11/13/2020 08:00:00,Consumer Price Index (YoY),LOW,EUR
d9cc3c1e-6952-4743-a769-3233787f03eb,11/13/2020 10:00:00,Employment Change (YoY),LOW,EUR
fbb7e5b5-9ff1-4a52-9228-1b6b598a1771,11/13/2020 10:00:00,Trade Balance n.s.a.,LOW,EUR
30901d32-aa16-4da1-b182-380d85843875,11/13/2020 10:00:00,Gross Domestic Product s.a. (QoQ),HIGH,EUR
74efa5f2-6826-440b-b8dc-6d8ac7516c79,11/13/2020 10:00:00,Gross Domestic Product s.a. (YoY),HIGH,EUR
ab7ddacd-5e1b-4841-9d9c-7ee5d0befd88,11/13/2020 10:00:00,Trade Balance s.a.,LOW,EUR
d0f559a5-9ae7-4583-93c8-6d16f4f325fe,11/13/2020 10:00:00,Employment Change (QoQ),LOW,EUR
3e7630c0-c2b3-4162-8ece-e99c8cf50bbe,11/13/2020 10:00:00,German Buba President Weidmann speech,MEDIUM,EUR
5bce83b5-2516-48d8-85ca-2c951d42b0d3,11/13/2020 12:00:00,Fed's Williams speech,MEDIUM,USD
6eb355d4-5b99-4494-83e5-fbd49784aa7e,11/13/2020 13:30:00,Producer Price Index (YoY),LOW,USD
b3a94a83-2bfa-4476-9a23-a13a1318e38c,11/13/2020 13:30:00,Producer Price Index ex Food & Energy (MoM),LOW,USD
1f9b39e7-cac1-46f9-9e4f-719b46c62387,11/13/2020 13:30:00,Producer Price Index ex Food & Energy (YoY),MEDIUM,USD
b297bcd5-fc72-4ab8-a942-bc1fbfe0d119,11/13/2020 13:30:00,Producer Price Index (MoM),LOW,USD
5a5e8efd-bbe3-46ac-aa90-a9f8b91fa025,11/13/2020 14:00:00,BoE's Tenreyro speech,MEDIUM,GBP
bf016182-99fa-48fb-bbf5-52c2909c7f90,11/13/2020 15:00:00,Michigan Consumer Sentiment Index,HIGH,USD
80664fa1-3fd8-40fd-96ee-ac9695d715b2,11/13/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
1db40007-0c5f-4eef-b2ac-68f38c1378d3,11/13/2020 16:00:00,BoE's Governor Bailey speech,HIGH,GBP
bf6e40f5-2dbe-4ce7-9fc8-74ae1935261b,11/13/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
1b63ec7a-6197-459c-9af5-08c4257c26fa,11/15/2020 21:30:00,Business NZ PSI,LOW,NZD
123e8e03-64de-42dc-857c-953a1be6e488,11/15/2020 23:50:00,Gross Domestic Product Deflator (YoY),LOW,JPY
e15a0fbb-0704-4c4d-8bfb-fda629bdb94e,11/15/2020 23:50:00,Gross Domestic Product Annualized,MEDIUM,JPY
b28875ab-d0bf-47ac-a7fe-9c9096a8db26,11/15/2020 23:50:00,Gross Domestic Product (QoQ),HIGH,JPY
53729db3-caad-4146-867c-13de40da563d,11/16/2020 00:01:00,Rightmove House Price Index (MoM),LOW,GBP
e37c12fb-0f77-4818-bd7f-f4ffa7bbecab,11/16/2020 00:01:00,Rightmove House Price Index (YoY),LOW,GBP
f77a6549-9e8c-4b34-b245-dd3bfb7db7fb,11/16/2020 01:30:47,"House Price Index ",LOW,CNY
d5c8c847-3c7f-47cf-bbc4-578d3ead3d7b,11/16/2020 02:00:00,Fixed Asset Investment (YTD) (YoY),LOW,CNY
5aee13d9-ccdd-4d61-92b0-617f21ec5d37,11/16/2020 02:00:00,NBS Press Conference,MEDIUM,CNY
9649a11a-1fa2-4099-b40d-0e33e882e731,11/16/2020 02:00:00,FDI - Foreign Direct Investment (YTD) (YoY),MEDIUM,CNY
3ac539c2-5fd6-425f-b5da-fd5539fc5ece,11/16/2020 02:00:00,Industrial Production (YoY),MEDIUM,CNY
d71f985c-bfa0-45b8-a1ee-92d2fd406219,11/16/2020 02:00:00,Retail Sales (YoY),HIGH,CNY
bf0d9050-c8d4-4da2-b365-6e76e1d8a1dc,11/16/2020 04:00:00,BoJ's Masai speech,MEDIUM,JPY
a79ecc34-48eb-4708-86fb-8a35fff162d2,11/16/2020 04:30:00,Industrial Production (YoY),MEDIUM,JPY
cc902e64-837c-49f0-8cee-dc742ac009e1,11/16/2020 04:30:00,Capacity Utilization,LOW,JPY
61c13cbb-aaf7-445c-87f9-af38280d6201,11/16/2020 04:30:00,Industrial Production (MoM),LOW,JPY
5efd861c-bbc9-49ce-b853-70aa686f18f4,11/16/2020 08:40:00,RBA's Governor Lowe speech,HIGH,AUD
4fc7ab85-8832-416b-8e61-b4e7ca03032d,11/16/2020 09:00:00,Consumer Price Index (YoY),LOW,EUR
47d6f3ad-e50e-4cde-8eb1-cafeacef4e06,11/16/2020 09:00:00,Consumer Price Index (EU Norm) (MoM),LOW,EUR
ffaa06fe-e5dc-485e-a4a1-4ed5158abd9b,11/16/2020 09:00:00,Consumer Price Index (MoM),LOW,EUR
e08c723b-3dc5-4b3b-9f02-24b501177b47,11/16/2020 09:00:00,Consumer Price Index (EU Norm) (YoY),LOW,EUR
f6972bc7-afb7-4014-af04-b3e77b82078c,11/16/2020 09:00:00,ECB's De Guindos speech,MEDIUM,EUR
e3bb90d5-8cb6-4f38-8384-ea1355d0d113,11/16/2020 11:00:00,German Buba Monthly Report,LOW,EUR
21093bce-b01c-4e9e-9e9f-69439a0bb4a8,11/16/2020 13:00:00,ECB's President Lagarde speech,HIGH,EUR
a9f3a782-506e-4cc6-abac-ccb87ff59848,11/16/2020 13:30:00,NY Empire State Manufacturing Index,LOW,USD
5806add7-a12a-4bf0-a24c-d23a2485d019,11/16/2020 13:30:00,ECB's Mersch speech,MEDIUM,EUR
e743283d-9d26-4b0e-abda-867c25b6cb67,11/16/2020 13:30:00,Manufacturing Sales (MoM),LOW,CAD
07878d8d-6639-46ac-b751-774c7c7022b9,11/16/2020 16:00:00,BoE's Tenreyro speech,MEDIUM,GBP
5e325515-49e0-4537-9d57-c2165be9574f,11/16/2020 16:30:00,3-Month Bill Auction,LOW,USD
afbee593-181e-4800-b91c-00317ed30d19,11/16/2020 16:30:00,6-Month Bill Auction,LOW,USD
278885b7-3963-4ca9-9b08-1a8626506609,11/16/2020 17:30:00,BoE's Haskel speech,MEDIUM,GBP
316d3c82-4edd-449b-a81e-799da63e14f8,11/16/2020 19:00:00,Fed's Clarida speech,MEDIUM,USD
2f884e01-7b1e-4c4a-bf98-ad1034063ef1,11/16/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
b6d4c567-bf43-4353-ba2d-0fdc5725f71c,11/16/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
37581c11-7d25-4dc7-8f3f-f3d7381a030b,11/16/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
e70d208c-f60e-4b02-bba8-d3677ca7f490,11/16/2020 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
119c297c-b29b-4c64-818d-e118e21e43dd,11/16/2020 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
45934cbb-045f-4041-b85c-a9cb4e8ffe3d,11/16/2020 20:30:00,CFTC EUR NC Net Positions,LOW,EUR
4fa5b8a5-8a19-468f-9b6d-c35e101c7e01,11/16/2020 20:30:00,CFTC AUD NC Net Positions,LOW,AUD
230cadf2-fbba-4f7c-bf5f-40786d97365e,11/16/2020 22:30:00,RBA's Kent speech,MEDIUM,AUD
784f89d1-c0c8-427a-9b7d-989c490310fa,11/17/2020 00:30:00,RBA Meeting Minutes,HIGH,AUD
46181dcb-36a9-4390-8e65-e5ad9f044b51,11/17/2020 06:00:00,RBA's Debelle speech,MEDIUM,AUD
28d7842f-e9c5-4e22-9fc6-0f844d2a6b33,11/17/2020 09:00:00,Global Trade Balance,LOW,EUR
27db2690-826f-4100-afb8-0624588e1e06,11/17/2020 09:00:00,Trade Balance EU,LOW,EUR
65036372-832a-4b41-aba8-b0f543b7dcef,11/17/2020 09:40:00,3-Month Letras Auction,LOW,EUR
a2c7f61f-1433-4ea7-9568-76fdd2654cd5,11/17/2020 10:00:00,OPEC Meeting,MEDIUM,USD
4a39a201-7420-48e7-9004-e8aedb6dded8,11/17/2020 10:40:00,30-y Bond Auction,LOW,GBP
ad2f6b7c-8525-42a5-9742-1fb9bfb5f159,11/17/2020 11:00:00,BoE's Governor Bailey speech,HIGH,GBP
c4808f7f-5948-4e0c-bd5e-c4fa1dbe4faa,11/17/2020 13:00:00,ECB's De Guindos speech,MEDIUM,EUR
9e74c0fa-fbc4-42ae-89c5-2ef979c5e534,11/17/2020 13:15:00,Housing Starts s.a (YoY),LOW,CAD
5bed5f45-efe5-469b-b577-25b972fa1948,11/17/2020 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,USD
1425d22c-4aec-4ead-81c1-09c2abd4cb50,11/17/2020 13:30:00,Import Price Index (MoM),LOW,USD
32a83c7a-4328-48e7-b0bc-207799cfdcd5,11/17/2020 13:30:00,Import Price Index (YoY),LOW,USD
76562408-6f06-4722-8581-281359483aee,11/17/2020 13:30:00,Export Price Index (MoM),LOW,USD
75adaee5-78d4-45f3-b8fb-cee91e731e32,11/17/2020 13:30:00,Export Price Index (YoY),LOW,USD
2ff1c978-ddec-4477-8b6b-22c9ab2d2a6b,11/17/2020 13:30:00,Retail Sales Control Group,HIGH,USD
9f085d1e-3ee4-4297-a205-6684dc2df76b,11/17/2020 13:30:00,Retail Sales (MoM),HIGH,USD
3fb5f447-577d-4470-b8f4-a56ed5acc9f9,11/17/2020 13:30:00,Wholesale Sales (MoM),LOW,CAD
f1964ba8-37f0-46c4-9aa5-654453a7c4ab,11/17/2020 13:30:00,Foreign Portfolio Investment in Canadian Securities,LOW,CAD
147befda-eb1a-4fa0-8e44-42f93a45e8c0,11/17/2020 13:30:00,Canadian Portfolio Investment in Foreign Securities,LOW,CAD
0a8170f4-bdbd-4f72-9e52-1805016e31a2,11/17/2020 13:55:00,Redbook Index (YoY),LOW,USD
92a217a4-63ef-4681-bf67-451811f99ff3,11/17/2020 13:55:00,Redbook Index (MoM),LOW,USD
89004767-bd8f-4ddd-a43f-f95df1f8822f,11/17/2020 14:00:00,BoE's Governor Bailey speech,HIGH,GBP
2e423352-ee96-47ae-a0cf-77b260d39f6b,11/17/2020 14:15:00,Industrial Production (MoM),MEDIUM,USD
481cd325-fa28-4743-9ccb-a374f81d2e33,11/17/2020 14:15:00,Capacity Utilization,LOW,USD
9a765838-7899-4592-889d-d0c5b43024fd,11/17/2020 14:20:00,GDT Price Index,MEDIUM,NZD
fa1fcd63-d843-4985-8993-0a0189dc431d,11/17/2020 15:00:00,Business Inventories,LOW,USD
bf7811eb-36c1-475a-aa00-4151a8c32a03,11/17/2020 15:00:00,NAHB Housing Market Index,LOW,USD
89db9c33-f16a-4748-b6da-ded0cc100f9f,11/17/2020 16:00:00,ECB's President Lagarde speech,HIGH,EUR
cedbdb6a-7547-47c5-af21-f982d60a6f39,11/17/2020 17:00:00,BoE's Ramsden speech,MEDIUM,GBP
246fc17e-07d2-4b92-b5f6-b178c11fea8f,11/17/2020 18:00:00,Fed's Chair Powell speech,HIGH,USD
cbd02aff-3ec8-46d0-9e01-905743ed35a9,11/17/2020 19:00:00,Fed's Williams speech,MEDIUM,USD
5f1a543b-60ea-482b-bb82-618f1ad02ed6,11/17/2020 19:00:00,BoC's Governor Macklem speech,HIGH,CAD
0767dd16-78d9-4da3-8d99-c95bd120b73d,11/17/2020 21:00:00,Total Net TIC Flows,LOW,USD
deac4077-8d97-4e05-b2d8-97a21e34b4e6,11/17/2020 21:00:00,Net Long-Term TIC Flows,LOW,USD
1c60ccac-beca-4b8b-872a-2eff32f9e2c4,11/17/2020 21:30:00,API Weekly Crude Oil Stock,LOW,USD
f5692492-3ba9-4d3e-b9b7-33854c431c21,11/17/2020 21:45:00,Producer Price Index - Output (QoQ),LOW,NZD
e59136bc-d903-4183-bb3b-b49d34e3f914,11/17/2020 21:45:00,Producer Price Index - Input (QoQ),LOW,NZD
305613f6-e431-4bb0-9de2-3539b95e001f,11/17/2020 23:30:00,Westpac Leading Index (MoM),MEDIUM,AUD
bc5e2812-d046-4979-8df3-21b3c8b960a2,11/17/2020 23:40:00,RBA's Governor Lowe speech,HIGH,AUD
3d6e1edc-b574-4f6a-bc7a-89e5b1258abc,11/17/2020 23:50:00,Adjusted Merchandise Trade Balance,LOW,JPY
37ba992a-4bbf-4ea3-96d8-774108d49074,11/17/2020 23:50:00,Merchandise Trade Balance Total,MEDIUM,JPY
ca97d078-08dc-40e5-9962-1169350e6993,11/17/2020 23:50:00,Imports (YoY),MEDIUM,JPY
f453255f-f848-445e-82cb-ffa531a6c5d4,11/17/2020 23:50:00,Exports (YoY),MEDIUM,JPY
b3727c7a-cadb-4824-bc0f-7ee9ed8432e7,11/18/2020 00:00:00,HIA New Home Sales (MoM),MEDIUM,AUD
8d68e3dc-aa41-4f79-afc7-0175b59b4be2,11/18/2020 00:30:00,Wage Price Index (YoY),LOW,AUD
4eb1c138-3b3d-4f45-837b-85540ea2b8c7,11/18/2020 00:30:00,Wage Price Index (QoQ),MEDIUM,AUD
10e6e319-65b2-40ba-8727-ae8a2eab0436,11/18/2020 07:00:00,Consumer Price Index (MoM),MEDIUM,GBP
04be7e0d-966b-4964-a6b6-8347d09bb078,11/18/2020 07:00:00,Retail Price Index (YoY),MEDIUM,GBP
87e0a88d-576c-48a8-9dca-3140aa6bb9f6,11/18/2020 07:00:00,"PPI Core Output (YoY) n.s.a ",MEDIUM,GBP
b9bf6fba-87a7-4536-baf2-582c880b4fb9,11/18/2020 07:00:00,Consumer Price Index (YoY),HIGH,GBP
25192b08-4f53-4102-ac83-e42b6a57f27b,11/18/2020 07:00:00,Core Consumer Price Index (YoY),MEDIUM,GBP
4b331811-31a8-46ec-bb37-b7634ebba7b9,11/18/2020 07:00:00,Producer Price Index - Input (MoM) n.s.a,LOW,GBP
efa24826-1372-43e1-aa3f-9082c7a0485a,11/18/2020 07:00:00,Producer Price Index - Input (YoY) n.s.a,LOW,GBP
2330f849-4a9a-4080-8b6f-cf93b6ac5ed5,11/18/2020 07:00:00,Retail Price Index (MoM),MEDIUM,GBP
27d108d8-042d-4307-909f-3b605b38cd95,11/18/2020 07:00:00,Producer Price Index - Output (MoM) n.s.a,LOW,GBP
d610a79b-8581-4d6c-bae4-bea141fcc70e,11/18/2020 07:00:00,Producer Price Index - Output (YoY) n.s.a,LOW,GBP
ca027c97-9612-4718-8a62-c162e12194d1,11/18/2020 07:00:00,PPI Core Output (MoM) n.s.a,LOW,GBP
ea3b34ca-7d51-401b-9c6a-1a8bc5d49cf3,11/18/2020 08:00:00,Non-Monetary Policy ECB Meeting,LOW,EUR
d759aac6-586d-4a9e-80b0-735803d0d1fc,11/18/2020 09:30:00,DCLG House Price Index (YoY),LOW,GBP
bc67167e-1e89-4d16-9fd0-486d45772719,11/18/2020 10:00:00,Consumer Price Index (MoM),MEDIUM,EUR
f33de652-5f26-4c14-9fc6-bad4edb465e4,11/18/2020 10:00:00,Consumer Price Index - Core (YoY),MEDIUM,EUR
54d4dde3-e36c-434e-8b1f-2b19ae1b411b,11/18/2020 10:00:00,Consumer Price Index - Core (MoM),MEDIUM,EUR
8ef4e3fb-5184-4202-a1d4-b8f6d98aa28d,11/18/2020 10:00:00,Consumer Price Index (YoY),LOW,EUR
d729eb78-7336-48b2-9d01-239af2f9e1aa,11/18/2020 10:30:00,BoE's Haldane speech,MEDIUM,GBP
a6d22e00-db9d-4ba4-a6a5-8d7c890e9703,11/18/2020 10:30:00,10-y Bond Auction,MEDIUM,EUR
eafaa152-6b51-4185-ba5e-cf0542d8aa57,11/18/2020 12:00:00,MBA Mortgage Applications,LOW,USD
1d09b54a-3997-4249-a688-6fe7ebab69b7,11/18/2020 13:15:00,BoC's Wilkins speech,MEDIUM,CAD
5e19f011-56e7-4d7c-9942-81208dad3d0c,11/18/2020 13:30:00,Building Permits (MoM),MEDIUM,USD
55c70966-3777-4123-bb38-5340b9c7ac65,11/18/2020 13:30:00,Housing Starts (MoM),MEDIUM,USD
39d5735b-604c-448a-978a-75d9d874799e,11/18/2020 13:30:00,Building Permits Change,LOW,USD
c9687d56-65d1-4661-8267-db93603aeaf0,11/18/2020 13:30:00,Housing Starts Change,LOW,USD
dfaa844c-a313-487f-a9e9-e02f97919688,11/18/2020 13:30:00,BoC Consumer Price Index Core (YoY),HIGH,CAD
8edc1350-ae28-446e-a2eb-5bb676a75874,11/18/2020 13:30:00,BoC Consumer Price Index Core (MoM),MEDIUM,CAD
b86c09fd-b1a1-4f64-b700-c4210d5390a2,11/18/2020 13:30:00,Consumer Price Index (YoY),MEDIUM,CAD
e465d83a-071f-4f8b-998e-dfc6ee53f8dc,11/18/2020 13:30:00,Consumer Price Index - Core (MoM),MEDIUM,CAD
a748daaa-2d34-4f84-9d5d-14f081f5dd2b,11/18/2020 13:30:00,Consumer Price Index (MoM),MEDIUM,CAD
d6d8e773-8274-4a4d-9724-00a3cf0bce52,11/18/2020 15:30:00,EIA Crude Oil Stocks Change,LOW,USD
08f9b02d-d26c-46b5-9912-972d6a7c9fb0,11/18/2020 16:30:00,BoE's Governor Bailey speech,HIGH,GBP
23b2b896-3fca-4baa-923a-8ab9ef676cda,11/18/2020 17:15:00,Fed's Williams speech,MEDIUM,USD
7442b7fa-93e8-46ba-a9e2-8a667e1e6547,11/18/2020 18:00:00,20-Year Bond Auction,LOW,USD
87b06b4e-5929-4296-9bd0-9b9e5f1b7371,11/18/2020 23:50:00,Foreign Investment in Japan Stocks,LOW,JPY
6da435a2-9775-4d6a-aa4e-a9fb7e03f014,11/18/2020 23:50:00,Foreign Bond Investment,LOW,JPY
b57cd60b-f952-49a5-bc1a-bf898c640f9a,11/19/2020 00:00:00,EU leaders summit,MEDIUM,EUR
e5899b9d-3b3a-4513-aa40-756b1729633e,11/19/2020 00:30:00,Part-Time Employment,LOW,AUD
1dc52f35-ada2-48ac-91f3-0f3cc74a532a,11/19/2020 00:30:00,Fulltime Employment,MEDIUM,AUD
9cdf3ab5-b3bc-401d-8388-6a1f1e787070,11/19/2020 00:30:00,Employment Change s.a.,HIGH,AUD
61e8b2d9-6e90-465b-aa47-2b0d12080a67,11/19/2020 00:30:00,Participation Rate,LOW,AUD
7e34ff76-65f2-4d42-892b-b957d0ed86fe,11/19/2020 00:30:00,Unemployment Rate s.a.,HIGH,AUD
9471d381-57ca-4db9-b89b-ff08f2ca4e29,11/19/2020 07:00:00,Trade Balance,LOW,CHF
d3d6f232-2db6-4cd7-a5ca-c925bb58b42b,11/19/2020 07:00:00,Exports (MoM),LOW,CHF
778209bf-2156-4515-8074-9f1793071522,11/19/2020 07:00:00,Imports (MoM),LOW,CHF
853121b6-ee90-40d7-9fcf-52cca5b3fa38,11/19/2020 07:30:00,Industrial Production (YoY),MEDIUM,CHF
4a20ff6b-7462-499f-9bea-7d91b5b374c0,11/19/2020 08:00:00,ECB's President Lagarde speech,HIGH,EUR
afad2291-4781-4f77-8692-873ab63d8302,11/19/2020 09:00:00,Current Account n.s.a,LOW,EUR
e33f1639-fd1f-4b33-bb89-c07ee0fcda6f,11/19/2020 09:00:00,Current Account s.a,LOW,EUR
74f24ea6-5d8f-4738-9018-7ec99a06467d,11/19/2020 09:40:00,5-y Bond Auction,LOW,EUR
63848716-753f-482d-abe5-bcc71c180411,11/19/2020 10:00:00,Construction Output w.d.a (YoY),LOW,EUR
053a502b-0c17-4791-806e-d53800e2c602,11/19/2020 10:00:00,Construction Output  s.a (MoM),LOW,EUR
4b0f5ea8-b05f-4800-bf61-95ae6fdc6ea7,11/19/2020 13:30:00,Continuing Jobless Claims,MEDIUM,USD
cc4cca9c-c719-4be7-a329-8c0d4df21630,11/19/2020 13:30:00,Philadelphia Fed Manufacturing Survey,MEDIUM,USD
43cd0e46-16e5-4cca-8512-d1b6b6475df0,11/19/2020 13:30:00,Initial Jobless Claims,MEDIUM,USD
5028002a-631d-492b-a4e4-a37031bd332d,11/19/2020 13:30:00,Initial Jobless Claims 4-week average,MEDIUM,USD
7e9d6101-d99c-4b97-afba-bbc29ad08c4e,11/19/2020 13:30:00,ADP Employment Change,LOW,CAD
d428aead-fff3-439f-aaa2-391fe7d04450,11/19/2020 15:00:00,Existing Home Sales (MoM),MEDIUM,USD
d1074b7c-171c-4bda-a9ed-5db0dbf9f555,11/19/2020 15:00:00,Existing Home Sales Change (MoM),LOW,USD
a8b49fdd-ab49-42d0-91ea-af347011ff0d,11/19/2020 15:15:00,ECB's President Lagarde speech,HIGH,EUR
bb5f79fe-ea55-4711-95ef-d68e80d809be,11/19/2020 15:30:00,EIA Natural Gas Storage Change,LOW,USD
e19b6d8b-d8cc-4fc4-924e-870e265e707b,11/19/2020 16:00:00,Kansas Fed Manufacturing Activity,LOW,USD
a74f6e3d-df5a-4341-9c5a-a6371f233da6,11/19/2020 16:00:00,ECB's Schnabel speech,MEDIUM,EUR
79b66d28-111b-405b-9730-d7712d0cb7ec,11/19/2020 16:30:00,4-Week Bill Auction,LOW,USD
b79af5d9-9b8e-48aa-9853-f8f216953ecf,11/19/2020 23:30:00,"National CPI ex Food, Energy (YoY)",MEDIUM,JPY
9d14b243-8bc7-4f57-8116-8dfe69a37c58,11/19/2020 23:30:00,National CPI ex-Fresh Food (YoY),MEDIUM,JPY
8eeb9abc-fbc7-4a19-8cd5-fb697c4b35ea,11/19/2020 23:30:00,National Consumer Price Index (YoY),MEDIUM,JPY
cff2ba3b-a3bd-4171-9032-724acb5573c7,11/20/2020 00:00:00,G20 Meeting,MEDIUM,EUR
3cda398e-e6a2-4873-899b-cd61f187d1d3,11/20/2020 00:01:00,GfK Consumer Confidence,MEDIUM,GBP
5c935255-1341-46b1-8daf-53877bcbd8a3,11/20/2020 00:30:00,Jibun Bank Manufacturing PMI,LOW,JPY
c478f75c-85de-4b7f-9a76-62ce76fb2bdf,11/20/2020 00:30:00,Retail Sales s.a. (MoM),HIGH,AUD
6bbbfa17-2c12-4b50-9fa1-46265c86e377,11/20/2020 01:30:00,PBoC Interest Rate Decision,HIGH,CNY
f17892ce-2cb4-4cb7-b832-bc44df9068b1,11/20/2020 02:00:00,Credit Card Spending (YoY),LOW,NZD
c9b09cf5-1789-464f-9f4f-d9dc58637c2b,11/20/2020 07:00:00,Public Sector Net Borrowing,LOW,GBP
666d4de1-18ab-401f-90d5-9231a44b5b52,11/20/2020 07:00:00,Retail Sales ex-Fuel (MoM),MEDIUM,GBP
20e1d4cf-3f59-4084-bab3-707af74293b5,11/20/2020 07:00:00,Retail Sales ex-Fuel (YoY),MEDIUM,GBP
9ba3a20e-864d-4444-8149-1d5120b25f67,11/20/2020 07:00:00,Retail Sales (YoY),MEDIUM,GBP
ba83404a-2714-46be-b3bb-df17a78a42bf,11/20/2020 07:00:00,Retail Sales (MoM),MEDIUM,GBP
a5e8f051-6763-4331-b77d-ebd2d490a295,11/20/2020 07:00:00,Producer Price Index (MoM),MEDIUM,EUR
bb5d57d8-f2f6-41bf-aa4c-ee56b7bcc6e7,11/20/2020 07:00:00,Producer Price Index (YoY),LOW,EUR
f72b5712-0852-4f37-80c6-006ea978b0eb,11/20/2020 08:35:00,ECB's President Lagarde speech,HIGH,EUR
116094e7-16d2-4b2d-b4e3-0ef1cb068895,11/20/2020 09:00:00,Industrial Sales s.a. (MoM),LOW,EUR
fdeaef99-9b75-4d0f-8177-72f1a28525e5,11/20/2020 09:00:00,Industrial Orders s.a (MoM),LOW,EUR
829a5ddc-e501-420b-acf3-b09cd24b3be8,11/20/2020 09:00:00,Industrial Sales n.s.a. (YoY),LOW,EUR
e269b366-fead-4a8a-82a2-82ba68bd1888,11/20/2020 09:00:00,Industrial Orders n.s.a (YoY),LOW,EUR
25ea7929-2bcd-4d86-b54c-4cc85ecc72bf,11/20/2020 13:00:00,German Buba President Weidmann speech,MEDIUM,EUR
0a2f8a33-e518-44fb-875d-9ab8ea47bcdd,11/20/2020 13:30:00,Fed's Kaplan speech,MEDIUM,USD
e4a2ef9a-21b7-40ee-a87d-3334fc4a67ec,11/20/2020 13:30:00,Retail Sales ex Autos (MoM),MEDIUM,CAD
f46afa5d-c98f-4941-b153-8348925a681c,11/20/2020 13:30:00,Retail Sales (MoM),HIGH,CAD
35711fef-1b72-4367-b753-8c26153be116,11/20/2020 13:30:00,New Housing Price Index (YoY),LOW,CAD
ca50ebfb-f360-4e51-ad25-aaf61409ad2c,11/20/2020 13:30:00,New Housing Price Index (MoM),LOW,CAD
c85c6f10-12d9-4020-b1c4-aeb461aa250f,11/20/2020 13:30:10,Retail Sales (MoM),HIGH,CAD
00abd47c-9fc6-4dbb-8f59-255515030e3d,11/20/2020 15:00:00,Consumer Confidence,MEDIUM,EUR
6be36cb2-aef1-4f48-ac06-3a835b8ce7cf,11/20/2020 18:00:00,Baker Hughes US Oil Rig Count,LOW,USD
94dd9f07-0c5b-4ebb-ba2a-bd249ff0e1f7,11/20/2020 20:30:00,CFTC Gold NC Net Positions,LOW,USD
f1cd7ee5-1f55-496a-a0b5-e82f434cb604,11/20/2020 20:30:00,CFTC Oil NC Net Positions,LOW,USD
1647d325-f25d-4c7e-9f69-92fc4d6cbdbc,11/20/2020 20:30:00,CFTC S&P 500 NC Net Positions,LOW,USD
d80925be-fb6d-4101-8b66-946c369a638e,11/20/2020 20:30:00,CFTC GBP NC Net Positions,LOW,GBP
eca9e999-aeb7-4a89-92f9-5d7944d77636,11/20/2020 20:30:00,CFTC JPY NC Net Positions,LOW,JPY
84effc27-ca93-411b-a6ab-b2e2628d5a9f,11/20/2020 20:30:00,CFTC EUR NC Net Positions,LOW,EUR
435212b8-9c64-47cd-9689-18abf4809f70,11/20/2020 20:30:00,CFTC AUD NC Net Positions,LOW,AUD
1d3fa199-1ec7-4b32-a2ed-a9239be693a2,11/21/2020 00:00:00,G20 Meeting,MEDIUM,EUR
96998894-96aa-49a4-a185-30c8157bb778,11/22/2020 15:00:00,Labor Thanksgiving Day,NONE,JPY
a979b65d-cbd0-4377-a473-afe92be13cbf,11/22/2020 21:45:00,Retail Sales ex Autos (QoQ),MEDIUM,NZD
d6297473-2c0b-49b7-beb7-470619b7211e,11/22/2020 21:45:00,Retail Sales (QoQ),HIGH,NZD
90ab1124-0ae4-4190-b2bb-ed2cc81cc647,11/22/2020 22:00:00,Commonwealth Bank Services PMI,MEDIUM,AUD
8fcc8a20-7d4d-461c-9764-8a11da1851b3,11/22/2020 22:00:00,Commonwealth Bank Manufacturing PMI,MEDIUM,AUD
b434ba5e-9f03-4002-9727-16e076afb535,11/22/2020 22:00:00,Commonwealth Bank Composite PMI,LOW,AUD
cc10c5fe-ee93-4e17-93bf-6dadeaece1d2,11/23/2020 08:15:00,Markit Manufacturing PMI,MEDIUM,EUR
6c852ab6-4ef0-4c30-a0d8-6858c5376d86,11/23/2020 08:15:00,Markit Services PMI,MEDIUM,EUR
6eb026ef-6e1d-4fdd-9fb8-015e1089bde0,11/23/2020 08:15:00,Markit PMI Composite,MEDIUM,EUR
f67ad352-6cfa-454e-96a0-d4315870afde,11/23/2020 08:30:00,Markit Manufacturing PMI,HIGH,EUR
7ffe5e00-fbf3-447a-a975-51d3f3488d5e,11/23/2020 08:30:00,Markit Services PMI,MEDIUM,EUR
cff01c56-d22f-49ac-b102-afda6ae9d88d,11/23/2020 08:30:00,Markit PMI Composite,HIGH,EUR
